"Customer_id","unique_identifier"
"C323253","3253"
"C276614","6614"
"C828855","8855"
"C192625","2625"
"C911587","1587"
"C195653","5653"
"C269500","9500"
"C328651","8651"
"C335487","5487"
"C308943","8943"
"C274467","4467"
"C189523","9523"
"C282836","2836"
"C436672","6672"
"C231913","1913"
"C235929","5929"
"C229609","9609"
"C575451","5451"
"C273611","3611"
"C310767","0767"
"C807322","7322"
"C408218","8218"
"C331946","1946"
"C206893","6893"
"C313887","3887"
"C215489","5489"
"C169643","9643"
"C414285","4285"
"C181038","1038"
"C515323","5323"
"C295509","5509"
"C234990","4990"
"C118369","8369"
"C188614","8614"
"C330640","0640"
"C238709","8709"
"C178787","8787"
"C625480","5480"
"C765507","5507"
"C731497","1497"
"C318951","8951"
"C201100","1100"
"C282620","2620"
"C291186","1186"
"C257540","7540"
"C709287","9287"
"C153048","3048"
"C188564","8564"
"C143544","3544"
"C219200","9200"
"C110544","0544"
"C814731","4731"
"C436288","6288"
"C113061","3061"
"C121395","1395"
"C638391","8391"
"C816484","6484"
"C242508","2508"
"C996130","6130"
"C187363","7363"
"C701803","1803"
"C195109","5109"
"C720347","0347"
"C207079","7079"
"C125594","5594"
"C495378","5378"
"C237894","7894"
"C126800","6800"
"C569420","9420"
"C164737","4737"
"C136871","6871"
"C954758","4758"
"C156449","6449"
"C283296","3296"
"C237066","7066"
"C540033","0033"
"C245341","5341"
"C302866","2866"
"C119283","9283"
"C284596","4596"
"C265943","5943"
"C193020","3020"
"C241576","1576"
"C202843","2843"
"C199946","9946"
"C139214","9214"
"C234672","4672"
"C173973","3973"
"C674539","4539"
"C125386","5386"
"C299028","9028"
"C350626","0626"
"C141806","1806"
"C224842","4842"
"C111260","1260"
"C237124","7124"
"C323960","3960"
"C111322","1322"
"C846946","6946"
"C286854","6854"
"C174377","4377"
"C195822","5822"
"C667044","7044"
"C947311","7311"
"C693816","3816"
"C147516","7516"
"C250026","0026"
"C517466","7466"
"C239770","9770"
"C180234","0234"
"C147774","7774"
"C104740","4740"
"C597033","7033"
"C873266","3266"
"C118338","8338"
"C716202","6202"
"C136420","6420"
"C147388","7388"
"C477809","7809"
"C690199","0199"
"C647918","7918"
"C121845","1845"
"C170352","0352"
"C414057","4057"
"C423534","3534"
"C134988","4988"
"C492477","2477"
"C234407","4407"
"C188608","8608"
"C429048","9048"
"C120773","0773"
"C261973","1973"
"C134474","4474"
"C213423","3423"
"C333053","3053"
"C289251","9251"
"C326522","6522"
"C102513","2513"
"C228007","8007"
"C191819","1819"
"C202847","2847"
"C401335","1335"
"C227586","7586"
"C269413","9413"
"C271161","1161"
"C117661","7661"
"C537977","7977"
"C280216","0216"
"C153262","3262"
"C278927","8927"
"C183615","3615"
"C323218","3218"
"C445882","5882"
"C127839","7839"
"C906269","6269"
"C274136","4136"
"C244989","4989"
"C709400","9400"
"C153995","3995"
"C240613","0613"
"C288341","8341"
"C251906","1906"
"C271144","1144"
"C183398","3398"
"C355148","5148"
"C331608","1608"
"C197983","7983"
"C125081","5081"
"C400854","0854"
"C195269","5269"
"C316286","6286"
"C306256","6256"
"C327629","7629"
"C289539","9539"
"C257997","7997"
"C282282","2282"
"C175634","5634"
"C220891","0891"
"C423793","3793"
"C267372","7372"
"C119013","9013"
"C174554","4554"
"C313260","3260"
"C107028","7028"
"C166034","6034"
"C142549","2549"
"C324610","4610"
"C336515","6515"
"C234319","4319"
"C800700","0700"
"C119305","9305"
"C234139","4139"
"C175690","5690"
"C446612","6612"
"C192942","2942"
"C272546","2546"
"C205918","5918"
"C135753","5753"
"C299393","9393"
"C246123","6123"
"C601517","1517"
"C189648","9648"
"C808811","8811"
"C727481","7481"
"C154474","4474"
"C194516","4516"
"C896921","6921"
"C301176","1176"
"C230218","0218"
"C126744","6744"
"C255381","5381"
"C725480","5480"
"C292141","2141"
"C632677","2677"
"C900461","0461"
"C137444","7444"
"C399993","9993"
"C788570","8570"
"C327991","7991"
"C438199","8199"
"C203588","3588"
"C666434","6434"
"C646719","6719"
"C181574","1574"
"C276377","6377"
"C238366","8366"
"C100926","0926"
"C183832","3832"
"C636955","6955"
"C876827","6827"
"C597157","7157"
"C292202","2202"
"C182778","2778"
"C200990","0990"
"C293170","3170"
"C821486","1486"
"C147657","7657"
"C271305","1305"
"C152914","2914"
"C158088","8088"
"C489765","9765"
"C904891","4891"
"C327358","7358"
"C629223","9223"
"C284144","4144"
"C294327","4327"
"C107835","7835"
"C771161","1161"
"C111142","1142"
"C286648","6648"
"C154557","4557"
"C297459","7459"
"C232913","2913"
"C518580","8580"
"C145149","5149"
"C213530","3530"
"C103120","3120"
"C103206","3206"
"C224414","4414"
"C189385","9385"
"C104612","4612"
"C629235","9235"
"C763299","3299"
"C975444","5444"
"C230407","0407"
"C301288","1288"
"C171053","1053"
"C250510","0510"
"C151376","1376"
"C114444","4444"
"C637728","7728"
"C465774","5774"
"C232176","2176"
"C921249","1249"
"C241756","1756"
"C232052","2052"
"C111541","1541"
"C119888","9888"
"C144426","4426"
"C144635","4635"
"C970945","0945"
"C241397","1397"
"C286360","6360"
"C200533","0533"
"C320020","0020"
"C849052","9052"
"C410751","0751"
"C400405","0405"
"C194943","4943"
"C196680","6680"
"C185496","5496"
"C147537","7537"
"C199776","9776"
"C402946","2946"
"C666952","6952"
"C292052","2052"
"C272408","2408"
"C159035","9035"
"C586064","6064"
"C554211","4211"
"C150703","0703"
"C780745","0745"
"C312794","2794"
"C764315","4315"
"C332549","2549"
"C187753","7753"
"C144186","4186"
"C291352","1352"
"C962765","2765"
"C261976","1976"
"C275073","5073"
"C109293","9293"
"C392614","2614"
"C995960","5960"
"C147567","7567"
"C281727","1727"
"C145741","5741"
"C196877","6877"
"C123315","3315"
"C194690","4690"
"C338345","8345"
"C278050","8050"
"C118870","8870"
"C672262","2262"
"C328935","8935"
"C297344","7344"
"C250150","0150"
"C283936","3936"
"C363282","3282"
"C294634","4634"
"C101478","1478"
"C166100","6100"
"C423782","3782"
"C281095","1095"
"C904428","4428"
"C236503","6503"
"C232556","2556"
"C333233","3233"
"C651180","1180"
"C274596","4596"
"C999206","9206"
"C314042","4042"
"C525810","5810"
"C221738","1738"
"C124680","4680"
"C848905","8905"
"C277880","7880"
"C997824","7824"
"C327232","7232"
"C167231","7231"
"C298965","8965"
"C612717","2717"
"C190388","0388"
"C452310","2310"
"C394675","4675"
"C261913","1913"
"C445311","5311"
"C103638","3638"
"C217197","7197"
"C269026","9026"
"C113151","3151"
"C456975","6975"
"C119542","9542"
"C725608","5608"
"C133719","3719"
"C669215","9215"
"C680520","0520"
"C270298","0298"
"C255225","5225"
"C241331","1331"
"C259462","9462"
"C198425","8425"
"C755863","5863"
"C452138","2138"
"C188650","8650"
"C276068","6068"
"C105068","5068"
"C167613","7613"
"C127160","7160"
"C148433","8433"
"C250158","0158"
"C325265","5265"
"C155626","5626"
"C224387","4387"
"C149449","9449"
"C147481","7481"
"C372923","2923"
"C962438","2438"
"C260867","0867"
"C315451","5451"
"C289254","9254"
"C697719","7719"
"C127692","7692"
"C196099","6099"
"C836324","6324"
"C165108","5108"
"C209745","9745"
"C157625","7625"
"C316042","6042"
"C502943","2943"
"C258568","8568"
"C202673","2673"
"C327491","7491"
"C402056","2056"
"C102447","2447"
"C160344","0344"
"C225336","5336"
"C180615","0615"
"C146749","6749"
"C285955","5955"
"C242148","2148"
"C166892","6892"
"C223761","3761"
"C270214","0214"
"C301904","1904"
"C246032","6032"
"C919146","9146"
"C326094","6094"
"C304665","4665"
"C265326","5326"
"C386313","6313"
"C141052","1052"
"C265345","5345"
"C143687","3687"
"C117417","7417"
"C112298","2298"
"C270103","0103"
"C131372","1372"
"C982368","2368"
"C889498","9498"
"C689894","9894"
"C234472","4472"
"C813338","3338"
"C969438","9438"
"C271329","1329"
"C139696","9696"
"C684617","4617"
"C949667","9667"
"C228812","8812"
"C634365","4365"
"C401458","1458"
"C851984","1984"
"C183658","3658"
"C226678","6678"
"C466017","6017"
"C232194","2194"
"C207376","7376"
"C297872","7872"
"C176522","6522"
"C563700","3700"
"C997002","7002"
"C232528","2528"
"C125874","5874"
"C261612","1612"
"C239280","9280"
"C297491","7491"
"C208691","8691"
"C758263","8263"
"C167605","7605"
"C147230","7230"
"C303370","3370"
"C162320","2320"
"C373456","3456"
"C338784","8784"
"C304381","4381"
"C953832","3832"
"C323828","3828"
"C147279","7279"
"C250684","0684"
"C752251","2251"
"C261902","1902"
"C318859","8859"
"C656529","6529"
"C135275","5275"
"C180690","0690"
"C141272","1272"
"C900287","0287"
"C122742","2742"
"C218419","8419"
"C258835","8835"
"C306128","6128"
"C133101","3101"
"C145001","5001"
"C669203","9203"
"C214716","4716"
"C369023","9023"
"C586316","6316"
"C532429","2429"
"C200901","0901"
"C305891","5891"
"C231581","1581"
"C283994","3994"
"C904161","4161"
"C474625","4625"
"C279743","9743"
"C112831","2831"
"C195593","5593"
"C150690","0690"
"C464868","4868"
"C739379","9379"
"C224092","4092"
"C116259","6259"
"C336878","6878"
"C254374","4374"
"C315174","5174"
"C198481","8481"
"C219140","9140"
"C162292","2292"
"C287216","7216"
"C116558","6558"
"C265645","5645"
"C848362","8362"
"C905558","5558"
"C522189","2189"
"C276041","6041"
"C211534","1534"
"C973833","3833"
"C251192","1192"
"C789552","9552"
"C872740","2740"
"C115298","5298"
"C177363","7363"
"C948609","8609"
"C667755","7755"
"C329806","9806"
"C121249","1249"
"C531015","1015"
"C957665","7665"
"C209674","9674"
"C283976","3976"
"C801773","1773"
"C918214","8214"
"C962213","2213"
"C141096","1096"
"C286072","6072"
"C945002","5002"
"C299328","9328"
"C249370","9370"
"C294257","4257"
"C330583","0583"
"C220399","0399"
"C194069","4069"
"C239658","9658"
"C605129","5129"
"C238099","8099"
"C293187","3187"
"C241297","1297"
"C252293","2293"
"C878216","8216"
"C300793","0793"
"C109428","9428"
"C307130","7130"
"C415922","5922"
"C112290","2290"
"C149126","9126"
"C203677","3677"
"C173896","3896"
"C282877","2877"
"C165425","5425"
"C213011","3011"
"C132444","2444"
"C255913","5913"
"C125498","5498"
"C717132","7132"
"C100218","0218"
"C240433","0433"
"C730017","0017"
"C211130","1130"
"C888933","8933"
"C225421","5421"
"C290261","0261"
"C190863","0863"
"C271975","1975"
"C300140","0140"
"C127246","7246"
"C208988","8988"
"C110407","0407"
"C218080","8080"
"C234405","4405"
"C181401","1401"
"C284794","4794"
"C237295","7295"
"C264452","4452"
"C162719","2719"
"C168523","8523"
"C253558","3558"
"C551127","1127"
"C375828","5828"
"C196647","6647"
"C279299","9299"
"C123558","3558"
"C853333","3333"
"C179952","9952"
"C185481","5481"
"C150413","0413"
"C536344","6344"
"C320788","0788"
"C151006","1006"
"C246546","6546"
"C240480","0480"
"C318111","8111"
"C523046","3046"
"C443062","3062"
"C473566","3566"
"C320822","0822"
"C483140","3140"
"C987826","7826"
"C152613","2613"
"C207248","7248"
"C130441","0441"
"C329842","9842"
"C288150","8150"
"C816781","6781"
"C207757","7757"
"C763498","3498"
"C945271","5271"
"C219240","9240"
"C223214","3214"
"C156191","6191"
"C107256","7256"
"C274795","4795"
"C314968","4968"
"C136900","6900"
"C283970","3970"
"C149692","9692"
"C559060","9060"
"C452755","2755"
"C296119","6119"
"C112219","2219"
"C281363","1363"
"C688648","8648"
"C735028","5028"
"C152773","2773"
"C253212","3212"
"C377503","7503"
"C768688","8688"
"C108755","8755"
"C262686","2686"
"C101407","1407"
"C238608","8608"
"C196814","6814"
"C215087","5087"
"C261127","1127"
"C165777","5777"
"C203075","3075"
"C325988","5988"
"C741546","1546"
"C156462","6462"
"C189162","9162"
"C500781","0781"
"C153017","3017"
"C540688","0688"
"C106723","6723"
"C347348","7348"
"C445070","5070"
"C186360","6360"
"C875148","5148"
"C175612","5612"
"C298150","8150"
"C661506","1506"
"C226794","6794"
"C231651","1651"
"C106771","6771"
"C218329","8329"
"C221687","1687"
"C209478","9478"
"C254495","4495"
"C119042","9042"
"C195784","5784"
"C291416","1416"
"C419687","9687"
"C551507","1507"
"C127565","7565"
"C322204","2204"
"C298962","8962"
"C221770","1770"
"C319767","9767"
"C318786","8786"
"C944969","4969"
"C136780","6780"
"C272934","2934"
"C684339","4339"
"C398532","8532"
"C856732","6732"
"C286667","6667"
"C189238","9238"
"C546365","6365"
"C829407","9407"
"C261818","1818"
"C198170","8170"
"C283698","3698"
"C131862","1862"
"C216776","6776"
"C216617","6617"
"C257944","7944"
"C962346","2346"
"C112282","2282"
"C173182","3182"
"C296512","6512"
"C142762","2762"
"C277885","7885"
"C285714","5714"
"C421113","1113"
"C203830","3830"
"C340268","0268"
"C277104","7104"
"C298592","8592"
"C294810","4810"
"C161160","1160"
"C279112","9112"
"C194028","4028"
"C193688","3688"
"C918939","8939"
"C134126","4126"
"C246225","6225"
"C602851","2851"
"C976798","6798"
"C824579","4579"
"C213086","3086"
"C936967","6967"
"C182275","2275"
"C166352","6352"
"C301276","1276"
"C149659","9659"
"C482551","2551"
"C202236","2236"
"C659206","9206"
"C186950","6950"
"C225403","5403"
"C303249","3249"
"C721196","1196"
"C501086","1086"
"C628057","8057"
"C107263","7263"
"C772125","2125"
"C255972","5972"
"C328641","8641"
"C335867","5867"
"C460985","0985"
"C302340","2340"
"C706169","6169"
"C229840","9840"
"C999574","9574"
"C295272","5272"
"C337531","7531"
"C190897","0897"
"C252372","2372"
"C325535","5535"
"C203529","3529"
"C331067","1067"
"C381654","1654"
"C216686","6686"
"C157885","7885"
"C142147","2147"
"C174168","4168"
"C250763","0763"
"C183982","3982"
"C228296","8296"
"C201276","1276"
"C738121","8121"
"C122706","2706"
"C287926","7926"
"C290283","0283"
"C103171","3171"
"C215321","5321"
"C326074","6074"
"C149818","9818"
"C290780","0780"
"C107320","7320"
"C410652","0652"
"C211022","1022"
"C249488","9488"
"C277214","7214"
"C128054","8054"
"C266694","6694"
"C986495","6495"
"C330867","0867"
"C103543","3543"
"C305888","5888"
"C156056","6056"
"C185779","5779"
"C213166","3166"
"C301368","1368"
"C172277","2277"
"C102773","2773"
"C274622","4622"
"C316566","6566"
"C369426","9426"
"C647837","7837"
"C591016","1016"
"C304683","4683"
"C247991","7991"
"C169251","9251"
"C268130","8130"
"C340170","0170"
"C596485","6485"
"C306375","6375"
"C140463","0463"
"C489283","9283"
"C494393","4393"
"C187119","7119"
"C172694","2694"
"C428737","8737"
"C846286","6286"
"C152577","2577"
"C533014","3014"
"C136632","6632"
"C333430","3430"
"C769831","9831"
"C109763","9763"
"C705127","5127"
"C247475","7475"
"C107191","7191"
"C260519","0519"
"C235623","5623"
"C316432","6432"
"C645708","5708"
"C107712","7712"
"C198266","8266"
"C768209","8209"
"C678901","8901"
"C269676","9676"
"C476837","6837"
"C176548","6548"
"C223555","3555"
"C224265","4265"
"C302201","2201"
"C276700","6700"
"C149594","9594"
"C143219","3219"
"C235633","5633"
"C644945","4945"
"C786157","6157"
"C232588","2588"
"C149394","9394"
"C898318","8318"
"C111590","1590"
"C134057","4057"
"C243295","3295"
"C887359","7359"
"C318851","8851"
"C179812","9812"
"C146561","6561"
"C262220","2220"
"C229847","9847"
"C199417","9417"
"C281932","1932"
"C126548","6548"
"C149902","9902"
"C117182","7182"
"C406394","6394"
"C221864","1864"
"C440075","0075"
"C227636","7636"
"C280313","0313"
"C317051","7051"
"C104568","4568"
"C202774","2774"
"C318703","8703"
"C170322","0322"
"C620462","0462"
"C170097","0097"
"C101080","1080"
"C226467","6467"
"C132601","2601"
"C333378","3378"
"C303190","3190"
"C300296","0296"
"C303148","3148"
"C243389","3389"
"C327336","7336"
"C683369","3369"
"C246679","6679"
"C203187","3187"
"C168148","8148"
"C298802","8802"
"C139145","9145"
"C596385","6385"
"C140645","0645"
"C470020","0020"
"C303181","3181"
"C286099","6099"
"C190258","0258"
"C446008","6008"
"C212683","2683"
"C632340","2340"
"C307905","7905"
"C444962","4962"
"C390904","0904"
"C104114","4114"
"C643106","3106"
"C369496","9496"
"C192149","2149"
"C130319","0319"
"C251243","1243"
"C188001","8001"
"C221152","1152"
"C117910","7910"
"C294919","4919"
"C216535","6535"
"C969038","9038"
"C284069","4069"
"C157284","7284"
"C163872","3872"
"C329679","9679"
"C167153","7153"
"C344648","4648"
"C142368","2368"
"C288203","8203"
"C208243","8243"
"C685383","5383"
"C300623","0623"
"C428895","8895"
"C903547","3547"
"C321010","1010"
"C238535","8535"
"C462592","2592"
"C443265","3265"
"C570505","0505"
"C251679","1679"
"C286656","6656"
"C164544","4544"
"C107852","7852"
"C948073","8073"
"C107332","7332"
"C244693","4693"
"C104660","4660"
"C472885","2885"
"C231960","1960"
"C205093","5093"
"C153579","3579"
"C456798","6798"
"C714996","4996"
"C138011","8011"
"C297582","7582"
"C202670","2670"
"C888469","8469"
"C317050","7050"
"C192229","2229"
"C323366","3366"
"C339058","9058"
"C329773","9773"
"C918585","8585"
"C709721","9721"
"C265096","5096"
"C132563","2563"
"C556839","6839"
